timestamp,technology,matched_reference_cf,severe_cf
2021-02-10 03:00:00,Offshore wind,0.8218045888374814,0.8218045888374814
2021-02-10 06:00:00,Offshore wind,0.8277368974423356,0.8277368974423356
2021-02-10 09:00:00,Offshore wind,0.7937410651171424,0.7937410651171424
2021-02-10 12:00:00,Offshore wind,0.7587387241508993,0.7587387241508993
2021-02-10 15:00:00,Offshore wind,0.848313505502293,0.848313505502293
2021-02-10 18:00:00,Offshore wind,0.876141979330269,0.876141979330269
2021-02-10 21:00:00,Offshore wind,0.5793230352916131,0.5793230352916131
2021-02-11 00:00:00,Offshore wind,0.35994308544541426,0.35994308544541426
2021-02-11 03:00:00,Offshore wind,0.2636973233989319,0.2636973233989319
2021-02-11 06:00:00,Offshore wind,0.2476563580751722,0.2476563580751722
2021-02-11 09:00:00,Offshore wind,0.1782643999743679,0.1782643999743679
2021-02-11 12:00:00,Offshore wind,0.19341398999923512,0.19341398999923512
2021-02-11 15:00:00,Offshore wind,0.2844058808779244,0.2844058808779244
2021-02-11 18:00:00,Offshore wind,0.5862900522117721,0.5862900522117721
2021-02-11 21:00:00,Offshore wind,0.690291044405195,0.690291044405195
2021-02-12 00:00:00,Offshore wind,0.5867421556974562,0.5867421556974562
2021-02-12 03:00:00,Offshore wind,0.6078918535689737,0.6078918535689737
2021-02-12 06:00:00,Offshore wind,0.6737926809946457,0.6737926809946457
2021-02-12 09:00:00,Offshore wind,0.6701657274262403,0.6701657274262403
2021-02-12 12:00:00,Offshore wind,0.4610281051768557,0.4610281051768557
2021-02-12 15:00:00,Offshore wind,0.43198544272825873,0.43198544272825873
2021-02-12 18:00:00,Offshore wind,0.4979847211350645,0.4979847211350645
2021-02-12 21:00:00,Offshore wind,0.34360264715270333,0.34360264715270333
2021-02-13 00:00:00,Offshore wind,0.1259708365064065,0.1259708365064065
2021-02-13 03:00:00,Offshore wind,0.06096356396114932,0.06096356396114932
2021-02-13 06:00:00,Offshore wind,0.05661636874407194,0.05661636874407194
2021-02-13 09:00:00,Offshore wind,0.049017938780353265,0.049017938780353265
2021-02-13 12:00:00,Offshore wind,0.03177319229388372,0.03177319229388372
