scenario,rank,modelled_marginal_price_EUR_per_MWh,near_VOLL
Decarbonised no nuclear,198,19.990701308240762,False
Decarbonised no nuclear,199,19.990701308240755,False
Decarbonised no nuclear,200,19.98995251518661,False
Decarbonised no nuclear,201,19.98954910087817,False
Decarbonised no nuclear,202,9.640722530112772,False
Decarbonised no nuclear,203,9.640722530112768,False
Decarbonised no nuclear,204,8.744914330796542,False
Decarbonised no nuclear,205,8.495355051016729,False
Decarbonised no nuclear,206,8.42273379848742,False
Decarbonised no nuclear,207,6.535332130430669,False
Decarbonised no nuclear,208,6.347018472368818,False
Decarbonised no nuclear,209,3.8370765938521987,False
Decarbonised no nuclear,210,3.8370765928656696,False
Decarbonised no nuclear,211,3.696071709492472,False
Decarbonised no nuclear,212,3.692313851162629,False
Decarbonised no nuclear,213,0.03794967261336858,False
Decarbonised no nuclear,214,0.02940279074179373,False
Decarbonised no nuclear,215,0.029402790741793722,False
Decarbonised no nuclear,216,0.02940279074179372,False
Decarbonised no nuclear,217,0.02940279074179371,False
Decarbonised no nuclear,218,0.026776355615092767,False
Decarbonised no nuclear,219,0.025732637237826504,False
Decarbonised no nuclear,220,0.025713385949466032,False
Decarbonised no nuclear,221,0.025713385949466015,False
Decarbonised no nuclear,222,0.025438582499253702,False
Decarbonised no nuclear,223,0.0254385824992537,False
Decarbonised +4.5 GW SMR,0,10000.000000000005,True
Decarbonised +4.5 GW SMR,1,10000.000000000004,True
Decarbonised +4.5 GW SMR,2,10000.000000000004,True
Decarbonised +4.5 GW SMR,3,10000.000000000004,True
Decarbonised +4.5 GW SMR,4,10000.000000000004,True
Decarbonised +4.5 GW SMR,5,10000.000000000004,True
Decarbonised +4.5 GW SMR,6,10000.000000000004,True
Decarbonised +4.5 GW SMR,7,10000.000000000002,True
Decarbonised +4.5 GW SMR,8,10000.000000000002,True
Decarbonised +4.5 GW SMR,9,10000.000000000002,True
Decarbonised +4.5 GW SMR,10,10000.000000000002,True
Decarbonised +4.5 GW SMR,11,10000.000000000002,True
Decarbonised +4.5 GW SMR,12,10000.000000000002,True
Decarbonised +4.5 GW SMR,13,10000.000000000002,True
Decarbonised +4.5 GW SMR,14,10000.000000000002,True
Decarbonised +4.5 GW SMR,15,10000.000000000002,True
Decarbonised +4.5 GW SMR,16,10000.000000000002,True
Decarbonised +4.5 GW SMR,17,10000.0,True
Decarbonised +4.5 GW SMR,18,10000.0,True
Decarbonised +4.5 GW SMR,19,10000.0,True
Decarbonised +4.5 GW SMR,20,10000.0,True
Decarbonised +4.5 GW SMR,21,10000.0,True
Decarbonised +4.5 GW SMR,22,10000.0,True
Decarbonised +4.5 GW SMR,23,10000.0,True
Decarbonised +4.5 GW SMR,24,10000.0,True
Decarbonised +4.5 GW SMR,25,10000.0,True
Decarbonised +4.5 GW SMR,26,10000.0,True
Decarbonised +4.5 GW SMR,27,10000.0,True
Decarbonised +4.5 GW SMR,28,10000.0,True
Decarbonised +4.5 GW SMR,29,10000.0,True
Decarbonised +4.5 GW SMR,30,10000.0,True
Decarbonised +4.5 GW SMR,31,9999.999999999998,True
Decarbonised +4.5 GW SMR,32,9999.999999999998,True
Decarbonised +4.5 GW SMR,33,9999.999999999998,True
Decarbonised +4.5 GW SMR,34,9999.999999999998,True
Decarbonised +4.5 GW SMR,35,9999.999999999998,True
Decarbonised +4.5 GW SMR,36,9999.999999999998,True
Decarbonised +4.5 GW SMR,37,9999.999999999998,True
Decarbonised +4.5 GW SMR,38,9999.999999999998,True
Decarbonised +4.5 GW SMR,39,9999.999999999998,True
Decarbonised +4.5 GW SMR,40,9999.999999999998,True
Decarbonised +4.5 GW SMR,41,9999.999999999998,True
Decarbonised +4.5 GW SMR,42,9999.999999999996,True
Decarbonised +4.5 GW SMR,43,9999.999999999996,True
Decarbonised +4.5 GW SMR,44,9999.999999999996,True
Decarbonised +4.5 GW SMR,45,9999.999999999996,True
Decarbonised +4.5 GW SMR,46,9999.999999999996,True
Decarbonised +4.5 GW SMR,47,9999.999999999996,True
Decarbonised +4.5 GW SMR,48,9999.999999999995,True
Decarbonised +4.5 GW SMR,49,9999.999999999993,True
Decarbonised +4.5 GW SMR,50,9999.999999999993,True
Decarbonised +4.5 GW SMR,51,9999.999999999993,True
Decarbonised +4.5 GW SMR,52,124.77743453131912,False
Decarbonised +4.5 GW SMR,53,124.77743453131903,False
Decarbonised +4.5 GW SMR,54,124.77737510192321,False
Decarbonised +4.5 GW SMR,55,124.7773751019232,False
Decarbonised +4.5 GW SMR,56,124.77733329237444,False
Decarbonised +4.5 GW SMR,57,124.77733329237444,False
Decarbonised +4.5 GW SMR,58,124.77733329237442,False
Decarbonised +4.5 GW SMR,59,124.77722308915205,False
Decarbonised +4.5 GW SMR,60,124.77722308915203,False
Decarbonised +4.5 GW SMR,61,124.171027056071,False
Decarbonised +4.5 GW SMR,62,124.171027056071,False
Decarbonised +4.5 GW SMR,63,124.17102705607097,False
Decarbonised +4.5 GW SMR,64,124.17102705607095,False
Decarbonised +4.5 GW SMR,65,124.12654154850787,False
Decarbonised +4.5 GW SMR,66,124.12654154850787,False
Decarbonised +4.5 GW SMR,67,124.12654154850787,False
Decarbonised +4.5 GW SMR,68,124.12654154850786,False
Decarbonised +4.5 GW SMR,69,124.08567959648562,False
Decarbonised +4.5 GW SMR,70,124.08567959648559,False
Decarbonised +4.5 GW SMR,71,122.74256655771866,False
Decarbonised +4.5 GW SMR,72,122.74256655771866,False
Decarbonised +4.5 GW SMR,73,121.61355425784303,False
Decarbonised +4.5 GW SMR,74,121.61355425784302,False
Decarbonised +4.5 GW SMR,75,80.10208974448018,False
Decarbonised +4.5 GW SMR,76,70.27145765158936,False
Decarbonised +4.5 GW SMR,77,70.27145765158934,False
Decarbonised +4.5 GW SMR,78,65.64303119544775,False
Decarbonised +4.5 GW SMR,79,65.64303119544772,False
Decarbonised +4.5 GW SMR,80,63.547788749257876,False
Decarbonised +4.5 GW SMR,81,58.94714041681201,False
Decarbonised +4.5 GW SMR,82,58.94704054331273,False
Decarbonised +4.5 GW SMR,83,58.94693158264434,False
Decarbonised +4.5 GW SMR,84,58.94691596123561,False
Decarbonised +4.5 GW SMR,85,58.94691596123561,False
Decarbonised +4.5 GW SMR,86,58.94674647126026,False
Decarbonised +4.5 GW SMR,87,58.94674647126025,False
Decarbonised +4.5 GW SMR,88,58.94669923817745,False
Decarbonised +4.5 GW SMR,89,58.94654287717881,False
Decarbonised +4.5 GW SMR,90,58.94645380262615,False
Decarbonised +4.5 GW SMR,91,58.94642977750266,False
Decarbonised +4.5 GW SMR,92,58.94636849761857,False
Decarbonised +4.5 GW SMR,93,58.94634197445622,False
Decarbonised +4.5 GW SMR,94,58.9463419744562,False
Decarbonised +4.5 GW SMR,95,58.9463250455692,False
Decarbonised +4.5 GW SMR,96,58.9463250455692,False
Decarbonised +4.5 GW SMR,97,58.9463250455692,False
Decarbonised +4.5 GW SMR,98,58.946325045569196,False
Decarbonised +4.5 GW SMR,99,58.946325045569196,False
Decarbonised +4.5 GW SMR,100,58.94632504556919,False
Decarbonised +4.5 GW SMR,101,58.94625961077333,False
Decarbonised +4.5 GW SMR,102,58.94610347167364,False
Decarbonised +4.5 GW SMR,103,58.94594233538173,False
Decarbonised +4.5 GW SMR,104,58.94586472231866,False
Decarbonised +4.5 GW SMR,105,58.94574452199968,False
Decarbonised +4.5 GW SMR,106,58.94565840775502,False
Decarbonised +4.5 GW SMR,107,58.945489449353886,False
Decarbonised +4.5 GW SMR,108,58.94545449351609,False
Decarbonised +4.5 GW SMR,109,58.9452701960259,False
Decarbonised +4.5 GW SMR,110,58.945249049650705,False
Decarbonised +4.5 GW SMR,111,53.825955487175236,False
Decarbonised +4.5 GW SMR,112,53.825955487175236,False
Decarbonised +4.5 GW SMR,113,53.825955487175236,False
Decarbonised +4.5 GW SMR,114,53.825955487175236,False
Decarbonised +4.5 GW SMR,115,53.825955487175236,False
Decarbonised +4.5 GW SMR,116,53.82595548717523,False
Decarbonised +4.5 GW SMR,117,53.82595548717523,False
Decarbonised +4.5 GW SMR,118,53.82595548717523,False
Decarbonised +4.5 GW SMR,119,53.82595548717523,False
Decarbonised +4.5 GW SMR,120,53.82595548717523,False
Decarbonised +4.5 GW SMR,121,53.82595548717522,False
Decarbonised +4.5 GW SMR,122,53.82595548717522,False
Decarbonised +4.5 GW SMR,123,53.825955487175214,False
Decarbonised +4.5 GW SMR,124,52.11348526127565,False
Decarbonised +4.5 GW SMR,125,52.113485261275635,False
Decarbonised +4.5 GW SMR,126,52.113485261275635,False
Decarbonised +4.5 GW SMR,127,52.11348526127563,False
Decarbonised +4.5 GW SMR,128,52.11348526127562,False
Decarbonised +4.5 GW SMR,129,51.0959874016083,False
Decarbonised +4.5 GW SMR,130,51.0959874016083,False
Decarbonised +4.5 GW SMR,131,51.09598740160829,False
Decarbonised +4.5 GW SMR,132,51.09598740160829,False
Decarbonised +4.5 GW SMR,133,51.09598740160829,False
Decarbonised +4.5 GW SMR,134,51.09598740160829,False
Decarbonised +4.5 GW SMR,135,51.095987401608284,False
Decarbonised +4.5 GW SMR,136,51.095987401608284,False
Decarbonised +4.5 GW SMR,137,51.095987401608284,False
Decarbonised +4.5 GW SMR,138,51.095987401608284,False
Decarbonised +4.5 GW SMR,139,51.095987401608284,False
Decarbonised +4.5 GW SMR,140,51.095987401608284,False
Decarbonised +4.5 GW SMR,141,51.095987401608284,False
Decarbonised +4.5 GW SMR,142,51.095987401608284,False
Decarbonised +4.5 GW SMR,143,51.09598740160828,False
Decarbonised +4.5 GW SMR,144,51.09598740160827,False
Decarbonised +4.5 GW SMR,145,50.34200106368446,False
Decarbonised +4.5 GW SMR,146,50.34200106368445,False
Decarbonised +4.5 GW SMR,147,49.98311187567068,False
Decarbonised +4.5 GW SMR,148,49.98311187567068,False
Decarbonised +4.5 GW SMR,149,49.98203852934792,False
Decarbonised +4.5 GW SMR,150,49.134033085249015,False
Decarbonised +4.5 GW SMR,151,49.134033085249015,False
Decarbonised +4.5 GW SMR,152,49.134033085249015,False
Decarbonised +4.5 GW SMR,153,49.13403308524901,False
Decarbonised +4.5 GW SMR,154,49.13403308524901,False
Decarbonised +4.5 GW SMR,155,49.13403308524901,False
Decarbonised +4.5 GW SMR,156,49.13403308524901,False
Decarbonised +4.5 GW SMR,157,49.13403308524901,False
Decarbonised +4.5 GW SMR,158,49.134033085249,False
Decarbonised +4.5 GW SMR,159,49.134033085249,False
Decarbonised +4.5 GW SMR,160,49.134033085249,False
Decarbonised +4.5 GW SMR,161,49.134033085249,False
Decarbonised +4.5 GW SMR,162,49.13403308524899,False
Decarbonised +4.5 GW SMR,163,48.45769963474137,False
Decarbonised +4.5 GW SMR,164,48.45769963474136,False
Decarbonised +4.5 GW SMR,165,48.45769963474136,False
Decarbonised +4.5 GW SMR,166,48.45769963474136,False
Decarbonised +4.5 GW SMR,167,47.76350535744163,False
Decarbonised +4.5 GW SMR,168,47.76350535744163,False
Decarbonised +4.5 GW SMR,169,47.687890342508446,False
Decarbonised +4.5 GW SMR,170,47.687890342508425,False
Decarbonised +4.5 GW SMR,171,47.68789034250842,False
Decarbonised +4.5 GW SMR,172,47.68789034250842,False
Decarbonised +4.5 GW SMR,173,47.470823208183084,False
Decarbonised +4.5 GW SMR,174,47.47082320818305,False
Decarbonised +4.5 GW SMR,175,47.432188872326215,False
Decarbonised +4.5 GW SMR,176,47.03810952954811,False
Decarbonised +4.5 GW SMR,177,47.0381095295481,False
Decarbonised +4.5 GW SMR,178,46.811863801926265,False
Decarbonised +4.5 GW SMR,179,46.81186380192626,False
Decarbonised +4.5 GW SMR,180,46.81186380192626,False
Decarbonised +4.5 GW SMR,181,46.81186380192625,False
Decarbonised +4.5 GW SMR,182,46.81186380192624,False
Decarbonised +4.5 GW SMR,183,46.762668703369116,False
Decarbonised +4.5 GW SMR,184,45.69762916197275,False
Decarbonised +4.5 GW SMR,185,45.69762916197272,False
Decarbonised +4.5 GW SMR,186,34.12372578905151,False
Decarbonised +4.5 GW SMR,187,21.21276364767475,False
Decarbonised +4.5 GW SMR,188,20.88081094744354,False
Decarbonised +4.5 GW SMR,189,20.1405915227097,False
Decarbonised +4.5 GW SMR,190,20.140591522709695,False
Decarbonised +4.5 GW SMR,191,19.990701308240762,False
Decarbonised +4.5 GW SMR,192,19.99070130824076,False
Decarbonised +4.5 GW SMR,193,19.990613393502695,False
Decarbonised +4.5 GW SMR,194,19.990449401256658,False
Decarbonised +4.5 GW SMR,195,19.989549100878172,False
Decarbonised +4.5 GW SMR,196,19.61349889782683,False
Decarbonised +4.5 GW SMR,197,12.089999999999998,False
Decarbonised +4.5 GW SMR,198,12.089999999999996,False
Decarbonised +4.5 GW SMR,199,12.089999999999996,False
Decarbonised +4.5 GW SMR,200,12.089999999999995,False
Decarbonised +4.5 GW SMR,201,12.089999999999993,False
Decarbonised +4.5 GW SMR,202,7.20387878986344,False
Decarbonised +4.5 GW SMR,203,4.228100329066648,False
Decarbonised +4.5 GW SMR,204,3.8370765916754537,False
Decarbonised +4.5 GW SMR,205,3.7273816526291585,False
Decarbonised +4.5 GW SMR,206,3.696071709492472,False
Decarbonised +4.5 GW SMR,207,2.3287362658185016,False
Decarbonised +4.5 GW SMR,208,2.328736265222361,False
Decarbonised +4.5 GW SMR,209,2.328736264503137,False
Decarbonised +4.5 GW SMR,210,2.260302844703941,False
Decarbonised +4.5 GW SMR,211,2.2434126321725314,False
Decarbonised +4.5 GW SMR,212,2.239654773842688,False
Decarbonised +4.5 GW SMR,213,0.03794967261336858,False
Decarbonised +4.5 GW SMR,214,0.02940279074179373,False
Decarbonised +4.5 GW SMR,215,0.029402790741793722,False
Decarbonised +4.5 GW SMR,216,0.02940279074179372,False
Decarbonised +4.5 GW SMR,217,0.02940279074179371,False
Decarbonised +4.5 GW SMR,218,0.026776355615092767,False
Decarbonised +4.5 GW SMR,219,0.025732637237826504,False
Decarbonised +4.5 GW SMR,220,0.025713385949466032,False
Decarbonised +4.5 GW SMR,221,0.02571338594946602,False
Decarbonised +4.5 GW SMR,222,0.025438582499253702,False
Decarbonised +4.5 GW SMR,223,0.0254385824992537,False
